Team2,Season,Team1,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,id_diff,result,TeamName_1,CoachName_1,FirstD1Season_1,LastD1Season_1,Seed_1,seed_1,ConfAbbrev_1,FirstDayNum_1,LastDayNum_1,CoachPriorWins_1,rank_1,team_1,conference_1,record_1,adj_em_1,adj_o_1,adj_o_rank_1,adj_d_1,adj_d_rank_1,adj_tempo_1,adj_tempo_rank_1,luck_1,luck_rank_1,sos_adj_em_1,sos_adj_em_rank_1,sos_adj_o_1,sos_adj_o_rank_1,sos_adj_d_1,sos_adj_d_rank_1,nc_sos_adj_em_1,nc_sos_adj_em_rank_1,ncaa_seed_1,wins_1,loses_1,win_pcnt_1,score_1,opp_score_1,FGP_1,FGP3_1,FTP_1,ORPG_1,DRPG_1,ASPG_1,TOPG_1,STPG_1,BLPG_1,PFPG_1,MORP_1,MPOS_1,TPpcnt_1,PPPos_1,OPPPos_1,TOPPos_1,DRPPos_1,STLPos_1,TeamName_2,CoachName_2,FirstD1Season_2,LastD1Season_2,Seed_2,seed_2,ConfAbbrev_2,FirstDayNum_2,LastDayNum_2,CoachPriorWins_2,rank_2,team_2,conference_2,record_2,adj_em_2,adj_o_2,adj_o_rank_2,adj_d_2,adj_d_rank_2,adj_tempo_2,adj_tempo_rank_2,luck_2,luck_rank_2,sos_adj_em_2,sos_adj_em_rank_2,sos_adj_o_2,sos_adj_o_rank_2,sos_adj_d_2,sos_adj_d_rank_2,nc_sos_adj_em_2,nc_sos_adj_em_rank_2,ncaa_seed_2,wins_2,loses_2,win_pcnt_2,score_2,opp_score_2,FGP_2,FGP3_2,FTP_2,ORPG_2,DRPG_2,ASPG_2,TOPG_2,STPG_2,BLPG_2,PFPG_2,MORP_2,MPOS_2,TPpcnt_2,PPPos_2,OPPPos_2,TOPPos_2,DRPPos_2,STLPos_2,adj_em_diff,adj_o_diff,adj_o_rank_diff,adj_d_diff,adj_d_rank_diff,adj_tempo_diff,adj_tempo_rank_diff,luck_diff,luck_rank_diff,sos_adj_em_diff,sos_adj_em_rank_diff,sos_adj_o_diff,sos_adj_o_rank_diff,sos_adj_d_diff,sos_adj_d_rank_diff,nc_sos_adj_em_diff,nc_sos_adj_em_rank_diff,FGP_diff,FGP3_diff,FTP_diff,ORPG_diff,DRPG_diff,ASPG_diff,TOPG_diff,STPG_diff,BLPG_diff,PFPG_diff,MORP_diff,MPOS_diff,TPpcnt_diff,PPPos_diff,OPPPos_diff,TOPPos_diff,DRPPos_diff,STLPos_diff,seed_diff
1397,2007,1253,137,1397,121,1253,86,N,0,144,0,Long Beach St,larry_reynolds,1985,2019,X12,12,big_west,0,154,0,113,Long Beach St.,BW,24-8,5.44,112.2,58,106.8,210,71,22,0.11,5,-3.34,203,102,236,105.4,182,-2.96,228,12,23,7,3.28571428571429,80.5333333333333,73.9,0.455961331901182,0.372093023255814,0.705343511450382,12.8,23.8333333333333,14.3333333333333,13.7333333333333,7.43333333333333,2.7,17.2,0.33871413873795,69.7024,0.231674208144796,1.15538824105531,1.06530814650798,0.197028127199829,0.343570286311775,0.107155487898638,Tennessee,bruce_pearl,1985,2019,X05,05,sec,0,154,3,31,Tennessee,SEC,24-11,18.29,115.9,22,97.6,55,71.3,19,0.035,88,10.57,7,110.3,9,99.8,17,1.81,105,5,22,10,2.2,79.65625,74.4375,0.443,0.352216748768473,0.653794940079894,13.59375,21.96875,15.46875,14.59375,9.8125,3.21875,19.8125,0.343933822905162,70.8732,0.244027303754266,1.12392625138981,1.05319790145676,0.205913518791306,0.310830446987447,0.138834651997238,-12.85,-3.7,36,9.2,155,-0.299999999999997,3,0.075,-83,-13.91,196,-8.3,227,5.60000000000001,165,-4.77,123,0.0129613319011815,0.019876274487341,0.0515485713704882,-0.793749999999999,1.86458333333333,-1.13541666666667,-0.860416666666668,-2.37916666666667,-0.51875,-2.6125,-0.00521968416721169,-1.1708,-0.0123530956094698,0.0314619896654995,0.0121102450512247,-0.00888539159147758,0.0327398393243282,-0.0316791640986005,7
1397,2007,1326,143,1326,85,1397,84,N,0,-71,1,Ohio St,thad_matta,1985,2019,X01,01,big_ten,0,154,7,3,Ohio St.,B10,35-4,29.33,121,4,91.7,11,64.9,206,0.057,46,9.82,17,109,37,99.2,4,-1.71,191,1,30,3,10,73.6363636363636,60.1515151515152,0.47170837867247,0.363367799113737,0.695517774343122,11.1818181818182,24.5151515151515,15.5757575757576,11.7575757575758,6.81818181818182,5.93939393939394,13.5757575757576,0.344106007082026,62.3034181818182,0.221024258760108,1.18189925665832,0.964740180160004,0.188714778429395,0.393186300125664,0.109353420924937,Tennessee,bruce_pearl,1985,2019,X05,05,sec,0,154,3,31,Tennessee,SEC,24-11,18.29,115.9,22,97.6,55,71.3,19,0.035,88,10.57,7,110.3,9,99.8,17,1.81,105,5,22,10,2.2,79.65625,74.4375,0.443,0.352216748768473,0.653794940079894,13.59375,21.96875,15.46875,14.59375,9.8125,3.21875,19.8125,0.343933822905162,70.8732,0.244027303754266,1.12392625138981,1.05319790145676,0.205913518791306,0.310830446987447,0.138834651997238,11.04,5.09999999999999,-18,-5.89999999999999,-44,-6.39999999999999,187,0.022,-42,-0.75,10,-1.3,28,-0.599999999999994,-13,-3.52,86,0.0287083786724701,0.0111510503452641,0.0417228342632287,-2.41193181818182,2.54640151515152,0.107007575757576,-2.83617424242424,-2.99431818181818,2.72064393939394,-6.23674242424242,0.000172184176864154,-8.56978181818182,-0.0230030449941584,0.0579730052685183,-0.0884577212967519,-0.0171987403619112,0.0823558531382169,-0.0294812310723007,-4
1397,2008,1110,137,1397,72,1110,57,N,0,287,0,American Univ,jeff_a_jones,1985,2019,W15,15,patriot,0,154,0,150,American,Pat,21-12,1.67,107.9,102,106.3,218,60.4,319,0.045,66,-4.23,240,99.9,295,104.1,173,-2.17,216,15,21,11,1.90909090909091,65.09375,61.78125,0.442773054283846,0.409461663947798,0.743390357698289,9.46875,22.5625,11.90625,13.625,4.59375,2.625,17.53125,0.319891921365825,58.3476,0.270474137931035,1.11562000836367,1.05563500850916,0.233514317641171,0.385517691524335,0.0784918291607718,Tennessee,bruce_pearl,1985,2019,W02,02,sec,0,154,5,13,Tennessee,SEC,31-5,22.17,116.2,15,94,28,70.7,20,0.11,4,9.58,13,109.4,4,99.8,41,7.64,24,2,28,4,7,82.40625,70.875,0.456960157402853,0.363979848866499,0.654205607476636,14.40625,23.65625,17.875,12.90625,9.15625,3.3125,20.75,0.362755648741653,69.4368,0.237274220032841,1.18678064081294,1.02379095163807,0.185870460620305,0.341715057491189,0.132262234933842,-20.5,-8.3,87,12.3,190,-10.3,299,-0.065,62,-13.81,227,-9.5,291,4.3,132,-9.81,192,-0.0141871031190073,0.045481815081299,0.0891847502216539,-4.9375,-1.09375,-5.96875,0.71875,-4.5625,-0.6875,-3.21875,-0.0428637273758283,-11.0892,0.0331999178981938,-0.0711606324492722,0.0318440568710894,0.0476438570208661,0.0438026340331463,-0.0537704057730701,13
1397,2008,1139,139,1397,76,1139,71,N,1,258,0,Butler,brad_stevens,1985,2019,W07,07,horizon,0,154,0,20,Butler,Horz,30-4,19.97,116.2,14,96.2,47,59.5,328,0.002,161,2.79,110,104.3,133,101.5,90,5.43,40,7,29,3,9.66666666666667,68.34375,57.75,0.45015479876161,0.375796178343949,0.737373737373737,8.9375,20.71875,13,10.25,6.28125,2.53125,16.9375,0.292316164900967,57.5508,0.288649706457926,1.18753779269793,0.996418071141662,0.178103518978016,0.357481158640109,0.108376640854694,Tennessee,bruce_pearl,1985,2019,W02,02,sec,0,154,5,13,Tennessee,SEC,31-5,22.17,116.2,15,94,28,70.7,20,0.11,4,9.58,13,109.4,4,99.8,41,7.64,24,2,28,4,7,82.40625,70.875,0.456960157402853,0.363979848866499,0.654205607476636,14.40625,23.65625,17.875,12.90625,9.15625,3.3125,20.75,0.362755648741653,69.4368,0.237274220032841,1.18678064081294,1.02379095163807,0.185870460620305,0.341715057491189,0.132262234933842,-2.2,0,-1,2.2,19,-11.2,308,-0.108,157,-6.79,97,-5.10000000000001,129,1.7,49,-2.21,16,-0.00680535864124304,0.0118163294774503,0.0831681298971019,-5.46875,-2.9375,-4.875,-2.65625,-2.875,-0.78125,-3.8125,-0.0704394838406861,-11.886,0.0513754864250849,0.000757151884988705,-0.0273728804964035,-0.00776694164228914,0.0157661011489207,-0.023885594079148,5
1397,2008,1257,143,1257,79,1397,60,N,0,-140,1,Louisville,rick_pitino,1985,2019,W03,03,big_east,0,154,32,8,Louisville,BE,27-9,25.41,113.1,40,87.7,4,65.3,160,-0.057,300,9.34,21,108.4,28,99,17,0.79,126,3,24,8,3,71.9375,61.34375,0.453333333333333,0.342329545454545,0.654961832061069,11.65625,26.0625,14.8125,13.25,8.09375,4.90625,18.1875,0.327286902273633,64.176,0.228003784295175,1.12094085016205,0.9581786970566,0.206463475442533,0.407091713369946,0.126422966142465,Tennessee,bruce_pearl,1985,2019,W02,02,sec,0,154,5,13,Tennessee,SEC,31-5,22.17,116.2,15,94,28,70.7,20,0.11,4,9.58,13,109.4,4,99.8,41,7.64,24,2,28,4,7,82.40625,70.875,0.456960157402853,0.363979848866499,0.654205607476636,14.40625,23.65625,17.875,12.90625,9.15625,3.3125,20.75,0.362755648741653,69.4368,0.237274220032841,1.18678064081294,1.02379095163807,0.185870460620305,0.341715057491189,0.132262234933842,3.24,-3.10000000000001,25,-6.3,-24,-5.40000000000001,140,-0.167,296,-0.24,8,-1,24,-0.799999999999997,-24,-6.85,102,-0.00362682406951964,-0.0216503034119533,0.000756224584433252,-2.75,2.40625,-3.0625,0.34375,-1.0625,1.59375,-2.5625,-0.0354687464680206,-5.26079999999999,-0.0092704357376657,-0.0658397906508865,-0.0656122545814656,0.0205930148222279,0.0653766558787577,-0.0058392687913765,1
1397,2009,1329,137,1329,77,1397,75,N,0,-68,1,Oklahoma St,travis_ford,1985,2019,W08,08,big_twelve,0,154,0,26,Oklahoma St.,B12,23-12,18.33,116.4,15,98.1,73,69.3,36,-0.003,169,10.46,12,108.8,15,98.4,19,-0.28,165,8,22,11,2,81.1212121212121,74.2121212121212,0.456967213114754,0.384039900249377,0.743329097839898,10.0909090909091,25.3939393939394,12.5757575757576,12.4242424242424,7.66666666666667,2.45454545454545,21.3333333333333,0.280854331427609,69.0990545454545,0.256666666666667,1.1739844004356,1.06815016106431,0.179803363533282,0.365500136779049,0.110347893323508,Tennessee,bruce_pearl,1985,2019,W09,09,sec,0,154,0,32,Tennessee,SEC,21-13,16.48,115.1,20,98.7,83,67.7,72,-0.032,261,9.4,31,107.9,31,98.5,21,9.15,21,9,21,12,1.75,78.4848484848485,72.3636363636364,0.455344070278184,0.313669064748201,0.673768308921438,14.3636363636364,24.6666666666667,16.3030303030303,13.3636363636364,6.6969696969697,3.72727272727273,19,0.373294301283119,68.2600727272727,0.189400521285838,1.14979145712938,1.06158245134858,0.195775302159868,0.361862694890179,0.0982452771139183,1.85,1.30000000000001,-5,-0.600000000000009,-10,1.59999999999999,-36,0.029,-92,1.06,-19,0.899999999999992,-16,-0.0999999999999943,-2,-9.43,144,0.00162314283656961,0.0703708355011751,0.0695607889184602,-4.27272727272727,0.727272727272727,-3.72727272727273,-0.939393939393939,0.96969696969697,-1.27272727272727,2.33333333333333,-0.09243996985551,0.838981818181807,0.0672661453808283,0.024192943306216,0.00656770971572529,-0.0159719386265861,0.00363744188887011,0.0121026162095893,-1
1397,2010,1277,146,1277,70,1397,69,N,0,-120,1,Michigan St,tom_izzo,1985,2019,Y05,05,big_ten,0,154,31,20,Michigan St.,B10,28-9,20.13,112.8,33,92.7,27,65.3,203,0.027,96,9.03,24,107.5,26,98.5,29,-0.94,173,5,24,8,3,72.625,63.6875,0.473336998350742,0.333333333333333,0.681335356600911,13.53125,25.5,16.6875,14.03125,6.71875,3.09375,17.65625,0.410519648468015,63.7488,0.150887573964497,1.13923713073815,1.00805175153691,0.220102182315589,0.403616402970617,0.10634500813564,Tennessee,bruce_pearl,1985,2019,Y06,06,sec,0,154,7,30,Tennessee,SEC,28-9,18.5,108.9,75,90.4,11,67.5,91,0.082,20,8.67,34,107.4,32,98.7,35,-0.48,160,6,25,8,3.125,73.6363636363636,64.9393939393939,0.452588416196822,0.313408723747981,0.668563300142248,11.7272727272727,25,14.3333333333333,13.2424242424242,8.09090909090909,3.75757575757576,19.9090909090909,0.321648851234286,67.2093090909091,0.180129990714949,1.09562744554867,0.968204227388388,0.197032590001962,0.372733778625954,0.120630204718945,1.63,3.89999999999999,-42,2.3,16,-2.2,112,-0.055,76,0.359999999999999,-10,0.0999999999999943,-6,-0.200000000000003,-6,-0.46,13,0.02074858215392,0.0199246095853527,0.012772056458663,1.80397727272727,0.5,2.35416666666667,0.788825757575758,-1.37215909090909,-0.663825757575758,-2.25284090909091,0.0888707972337284,-3.46050909090909,-0.0292424167504519,0.0436096851894787,0.0398475241485202,0.0230695923136265,0.0308826243446625,-0.0142851965833047,-1
1397,2010,1325,138,1397,83,1325,68,N,0,72,0,Ohio,john_groce,1985,2019,Y14,14,mac,0,154,0,94,Ohio,MAC,22-15,8.25,107.3,103,99,100,68.8,50,-0.068,319,0.76,155,103.1,163,102.3,152,-0.9,170,14,20,14,1.42857142857143,73.4411764705882,68.5588235294118,0.425869120654397,0.357558139534884,0.733082706766917,11.3823529411765,25.3529411764706,14.0882352941176,12.7058823529412,7.52941176470588,2.61764705882353,18.8529411764706,0.305908079270896,66.4128,0.227988878591288,1.10582864252958,1.02426600860542,0.191316769552574,0.378771900222166,0.112489102618184,Tennessee,bruce_pearl,1985,2019,Y06,06,sec,0,154,7,30,Tennessee,SEC,28-9,18.5,108.9,75,90.4,11,67.5,91,0.082,20,8.67,34,107.4,32,98.7,35,-0.48,160,6,25,8,3.125,73.6363636363636,64.9393939393939,0.452588416196822,0.313408723747981,0.668563300142248,11.7272727272727,25,14.3333333333333,13.2424242424242,8.09090909090909,3.75757575757576,19.9090909090909,0.321648851234286,67.2093090909091,0.180129990714949,1.09562744554867,0.968204227388388,0.197032590001962,0.372733778625954,0.120630204718945,-10.25,-1.60000000000001,28,8.59999999999999,89,1.3,-41,-0.15,299,-7.91,121,-4.30000000000001,131,3.59999999999999,117,-0.42,10,-0.0267192955424254,0.0441494157869031,0.0645194066246698,-0.344919786096256,0.352941176470587,-0.245098039215687,-0.536541889483067,-0.56149732620321,-1.13992869875223,-1.05614973262032,-0.0157407719633901,-0.796509090909083,0.0478588878763393,0.0102011969809077,0.0560617812170287,-0.00571582044938832,0.00603812159621175,-0.00814110210076131,8
1397,2010,1326,144,1397,76,1326,73,N,0,71,0,Ohio St,thad_matta,1985,2019,Y02,02,big_ten,0,154,12,7,Ohio St.,B10,29-8,24.99,117.5,8,92.5,26,64.6,232,0.007,152,7.88,49,106.3,60,98.4,26,-2.92,243,2,27,7,3.85714285714286,74.2352941176471,61.2058823529412,0.496191512513602,0.38785046728972,0.6875,9.08823529411765,24.3823529411765,14.7058823529412,11.3235294117647,7.14705882352941,4.08823529411765,15.2941176470588,0.294318869398617,62.1921882352941,0.214470284237726,1.19364338551314,0.985053318791845,0.182073178852044,0.392411917961768,0.115025447605199,Tennessee,bruce_pearl,1985,2019,Y06,06,sec,0,154,7,30,Tennessee,SEC,28-9,18.5,108.9,75,90.4,11,67.5,91,0.082,20,8.67,34,107.4,32,98.7,35,-0.48,160,6,25,8,3.125,73.6363636363636,64.9393939393939,0.452588416196822,0.313408723747981,0.668563300142248,11.7272727272727,25,14.3333333333333,13.2424242424242,8.09090909090909,3.75757575757576,19.9090909090909,0.321648851234286,67.2093090909091,0.180129990714949,1.09562744554867,0.968204227388388,0.197032590001962,0.372733778625954,0.120630204718945,6.49,8.59999999999999,-67,2.09999999999999,15,-2.90000000000001,141,-0.075,132,-0.79,15,-1.10000000000001,28,-0.299999999999997,-9,-2.44,83,0.0436030963167796,0.074441743541739,0.0189366998577525,-2.63903743315508,-0.617647058823529,0.372549019607842,-1.91889483065954,-0.94385026737968,0.330659536541889,-4.61497326203209,-0.0273299818356696,-5.01712085561497,0.0343402935227772,0.0980159399644733,0.0168490914034568,-0.014959411149918,0.0196781393358138,-0.00560475711374661,-4
1397,2010,1361,136,1397,62,1361,59,N,0,36,0,San Diego St,steve_fisher,1985,2019,Y11,11,mwc,0,154,0,40,San Diego St.,MWC,25-9,16.58,111.4,48,94.9,51,63.1,284,0.006,155,5.4,76,105.3,84,99.9,69,2.24,99,11,23,8,2.875,69.8064516129032,62.3548387096774,0.470728793309439,0.32295719844358,0.614264919941776,13.1290322580645,23.7096774193548,13.2258064516129,13.5483870967742,7.38709677419355,4.64516129032258,16.6774193548387,0.398710949507443,61.6035096774194,0.174004192872117,1.13315705514893,1.01928768611887,0.219928818466983,0.387571882719799,0.120753688629706,Tennessee,bruce_pearl,1985,2019,Y06,06,sec,0,154,7,30,Tennessee,SEC,28-9,18.5,108.9,75,90.4,11,67.5,91,0.082,20,8.67,34,107.4,32,98.7,35,-0.48,160,6,25,8,3.125,73.6363636363636,64.9393939393939,0.452588416196822,0.313408723747981,0.668563300142248,11.7272727272727,25,14.3333333333333,13.2424242424242,8.09090909090909,3.75757575757576,19.9090909090909,0.321648851234286,67.2093090909091,0.180129990714949,1.09562744554867,0.968204227388388,0.197032590001962,0.372733778625954,0.120630204718945,-1.92,2.5,-27,4.5,40,-4.4,193,-0.076,135,-3.27,42,-2.10000000000001,52,1.2,34,2.72,-61,0.0181403771126163,0.00954847469559916,-0.0542983802004717,1.40175953079179,-1.29032258064516,-1.10752688172043,0.305962854349952,-0.703812316715544,0.887585532746823,-3.2316715542522,0.0770620982731563,-5.60579941348973,-0.00612579784283152,0.0375296096002631,0.0510834587304853,0.0228962284650208,0.0148381040938449,0.000123483910760946,5
1397,2011,1276,137,1276,75,1397,45,N,0,-121,1,Michigan,john_beilein,1985,2019,X08,08,big_ten,0,154,7,30,Michigan,B10,21-14,17.69,112.8,39,95.1,37,61.5,322,-0.014,218,12,7,110.7,4,98.7,13,-1.19,189,8,19,13,1.46153846153846,65.5,62.625,0.442352941176471,0.354223433242507,0.70042194092827,8.0625,23.53125,13.40625,10.15625,4.6875,2.0625,16.78125,0.245297414050539,59.2668,0.256916996047431,1.10517186687994,1.05548701561362,0.171364912564876,0.396597666046436,0.0790035191327563,Tennessee,bruce_pearl,1985,2019,X09,09,sec,0,154,0,62,Tennessee,SEC,19-15,12.41,108,90,95.6,43,66.1,131,-0.013,214,9.07,22,108.6,19,99.6,28,6.45,27,9,19,14,1.35714285714286,70.6363636363636,67.3030303030303,0.433087460484721,0.304424778761062,0.683023872679045,13.8787878787879,24.0909090909091,13.1212121212121,13.2121212121212,7.45454545454545,3.66666666666667,19.6666666666667,0.382645593115776,64.2257454545455,0.173038229376258,1.0998138384607,1.04575362816711,0.205713785314829,0.374324238808129,0.115828632385912,5.28,4.8,-51,-0.5,-6,-4.59999999999999,191,-0.001,4,2.93,-15,2.10000000000001,-15,-0.899999999999992,-15,-7.64,162,0.00926548069174987,0.0497986544814449,0.017398068249225,-5.81628787878788,-0.55965909090909,0.285037878787879,-3.05587121212121,-2.76704545454545,-1.60416666666667,-2.88541666666667,-0.137348179065236,-4.95894545454545,0.0838787666711733,0.00535802841923716,0.00973338744651087,-0.0343488727499528,0.0222734272383073,-0.0368251132531554,-1
1397,2014,1234,135,1397,78,1234,65,N,1,163,0,Iowa,fran_mccaffery,1985,2019,Y11a,11,big_ten,0,154,0,22,Iowa,B10,20-13,20.44,120.2,5,99.8,77,68.6,29,-0.116,347,8.35,32,108.6,55,100.2,10,-6.19,318,11,20,12,1.66666666666667,82,70.09375,0.464693665628245,0.352830188679245,0.73272933182333,13.71875,26.9375,16.1875,11.375,7.25,5.0625,17.96875,0.380543036330735,67.1856,0.172828096118299,1.22049963087328,1.0372089341099,0.169307113429068,0.398606375926321,0.107281530411724,Tennessee,cuonzo_martin,1985,2019,Y11b,11,sec,0,154,0,10,Tennessee,SEC,24-13,23.69,117.9,15,94.2,19,61.6,313,-0.099,341,8.12,36,108.9,46,100.8,29,1.46,115,11,20,12,1.66666666666667,70.5,61.375,0.442492917847026,0.32962962962963,0.707818930041152,13.71875,25.03125,12.09375,10.875,5.1875,4.71875,17.1875,0.391469105864446,59.8428,0.185610010427529,1.17808658685757,1.02136419309317,0.181726122440795,0.416554337407141,0.0863271161168358,-3.25,2.3,-10,5.59999999999999,58,6.99999999999999,-284,-0.017,6,0.23,-4,-0.300000000000011,9,-0.599999999999994,-19,-7.65,203,0.0222007477812196,0.0232005590496157,0.0249104017821773,0,1.90625,4.09375,0.5,2.0625,0.34375,0.78125,-0.0109260695337106,7.3428,-0.0127819143092292,0.0424130440157156,0.0158447410167386,-0.0124190090117267,-0.0179479614808206,0.0209544142948886,0
1397,2014,1269,137,1397,86,1269,67,N,0,128,0,Massachusetts,derek_kellogg,1985,2019,Y06,06,a_ten,0,154,0,50,Massachusetts,A10,24-9,13.46,110,91,96.5,43,70.3,11,0.065,40,7.33,52,108,71,100.6,19,5.53,40,6,24,8,3,76.09375,70.75,0.460158311345646,0.347305389221557,0.682058047493404,12.1875,26.375,15.1875,13.53125,6.8125,5.53125,19.625,0.339745114315982,68.1456,0.166347992351816,1.11663482308469,1.03276228512706,0.198563810429433,0.385005021487294,0.0994444249813154,Tennessee,cuonzo_martin,1985,2019,Y11b,11,sec,0,154,0,10,Tennessee,SEC,24-13,23.69,117.9,15,94.2,19,61.6,313,-0.099,341,8.12,36,108.9,46,100.8,29,1.46,115,11,20,12,1.66666666666667,70.5,61.375,0.442492917847026,0.32962962962963,0.707818930041152,13.71875,25.03125,12.09375,10.875,5.1875,4.71875,17.1875,0.391469105864446,59.8428,0.185610010427529,1.17808658685757,1.02136419309317,0.181726122440795,0.416554337407141,0.0863271161168358,-10.23,-7.90000000000001,76,2.3,24,8.7,-302,0.164,-301,-0.789999999999999,16,-0.900000000000006,25,-0.200000000000003,-10,4.07,-75,0.017665393498621,0.0176757595919273,-0.0257608825477486,-1.53125,1.34375,3.09375,2.65625,1.625,0.8125,2.4375,-0.0517239915484641,8.30280000000001,-0.0192620180757122,-0.0614517637728778,0.0113980920338903,0.0168376879886386,-0.0315493159198467,0.0131173088644796,-5
1397,2014,1273,139,1397,83,1273,63,N,0,124,0,Mercer,bob_hoffman,1985,2019,Y14,14,a_sun,0,154,0,87,Mercer,ASun,27-9,8.34,110.8,75,102.4,119,63.6,233,0.022,130,-4.44,248,103.6,216,108,279,4.65,56,14,23,8,2.875,77.1935483870968,67.4516129032258,0.466403162055336,0.388467374810319,0.734848484848485,10.9677419354839,25.4516129032258,15.8387096774194,12.1935483870968,6.19354838709677,4.19354838709677,19.0967741935484,0.325557413610234,65.0136774193548,0.236598890942699,1.18734320917087,1.03591981356416,0.187553586739068,0.390885094644726,0.0951203272139256,Tennessee,cuonzo_martin,1985,2019,Y11b,11,sec,0,154,0,10,Tennessee,SEC,24-13,23.69,117.9,15,94.2,19,61.6,313,-0.099,341,8.12,36,108.9,46,100.8,29,1.46,115,11,20,12,1.66666666666667,70.5,61.375,0.442492917847026,0.32962962962963,0.707818930041152,13.71875,25.03125,12.09375,10.875,5.1875,4.71875,17.1875,0.391469105864446,59.8428,0.185610010427529,1.17808658685757,1.02136419309317,0.181726122440795,0.416554337407141,0.0863271161168358,-15.35,-7.10000000000001,60,8.2,100,2,-80,0.121,-211,-12.56,212,-5.30000000000001,170,7.2,250,3.19,-59,0.0239102442083105,0.0588377451806891,0.0270295548073326,-2.75100806451613,0.420362903225808,3.74495967741935,1.31854838709677,1.00604838709677,-0.525201612903226,1.90927419354839,-0.0659116922542117,5.17087741935484,0.05098888051517,0.00925662231330726,0.0145556204709938,0.00582746429827341,-0.0256692427624156,0.00879321109708987,3
1397,2014,1276,144,1276,73,1397,71,N,0,-121,1,Michigan,john_beilein,1985,2019,Y02,02,big_ten,0,154,13,12,Michigan,B10,28-9,23.44,123.9,3,100.5,89,61,330,0.047,76,11.65,2,110.3,12,98.6,1,0.62,142,2,25,8,3.125,74.3939393939394,65.3636363636364,0.475788288288288,0.393811533052039,0.76138147566719,8.84848484848485,22.9393939393939,14.2121212121212,9.39393939393939,5.12121212121212,2.51515151515152,14.5454545454545,0.282948243759962,60.3426909090909,0.248888888888889,1.23285750557623,1.08068557851399,0.155676507832437,0.379267029640746,0.0846712391139841,Tennessee,cuonzo_martin,1985,2019,Y11b,11,sec,0,154,0,10,Tennessee,SEC,24-13,23.69,117.9,15,94.2,19,61.6,313,-0.099,341,8.12,36,108.9,46,100.8,29,1.46,115,11,20,12,1.66666666666667,70.5,61.375,0.442492917847026,0.32962962962963,0.707818930041152,13.71875,25.03125,12.09375,10.875,5.1875,4.71875,17.1875,0.391469105864446,59.8428,0.185610010427529,1.17808658685757,1.02136419309317,0.181726122440795,0.416554337407141,0.0863271161168358,-0.25,6,-12,6.3,70,-0.600000000000001,17,0.146,-265,3.53,-34,1.39999999999999,-34,-2.2,-28,-0.84,27,0.0332953704412628,0.0641819034224098,0.0535625456260377,-4.87026515151515,-2.09185606060606,2.11837121212121,-1.48106060606061,-0.0662878787878789,-2.20359848484848,-2.64204545454546,-0.108520862104484,0.499890909090908,0.0632788784613602,0.0547709187186651,0.0593213854208219,-0.0260496146083583,-0.0372873077663957,-0.00165587700285162,-9
1397,2018,1260,138,1260,63,1397,62,N,0,-137,1,Loyola-Chicago,porter_moser,1985,2019,Y11,11,mvc,0,154,0,31,Loyola Chicago,MVC,32-6,16.39,111.4,63,95,17,65.5,307,0.077,22,2.48,99,104.8,156,102.3,72,-5.47,315,11,27,5,5.4,71.6875,62.03125,0.506390748630554,0.400340715502555,0.724770642201835,6.15625,25.71875,15.4375,12.375,6.65625,2.375,14,0.222193358321848,62.454,0.220243673851921,1.14784481378294,0.985204755824074,0.198145835334806,0.408475321936127,0.105717185385656,Tennessee,rick_barnes,1985,2019,Y03,03,sec,0,154,21,13,Tennessee,SEC,26-9,22.27,114.6,36,92.4,6,66,282,0.019,125,11.01,11,111.2,13,100.2,18,7.1,20,3,25,8,3.125,74.2121212121212,66.3939393939394,0.439114391143911,0.383703703703704,0.756132756132756,11.6666666666667,24.4848484848485,15.8181818181818,12.2121212121212,6.3030303030303,4.48484848484848,19.5757575757576,0.328020924645298,64.5794909090909,0.237179487179487,1.14915927901306,1.03374022405411,0.189102159837592,0.381224144699097,0.0981369085364013,-5.88,-3.19999999999999,27,2.59999999999999,11,-0.5,25,0.058,-103,-8.53,88,-6.40000000000001,143,2.09999999999999,54,-12.57,295,0.0672763574866425,0.0166370117988516,-0.0313621139309213,-5.51041666666667,1.23390151515152,-0.380681818181818,0.162878787878787,0.353219696969697,-2.10984848484848,-5.57575757575757,-0.10582756632345,-2.12549090909091,-0.0169358133275659,-0.00131446523011336,-0.0485354682300374,0.00904367549721469,0.0272511772370302,0.00758027684925505,8
